ImageId,classId,class1Coor,class2Coor,class3Coor,class4Coor
6de495da5.jpg,3,0,0,"['1184 13 35 243', '1156 3 28 249', '881 0 21 256']",0
6de9ff56a.jpg,3,0,0,"['1235 91 136 46', '883 73 101 54']",0
6defb795f.jpg,3,0,0,"['419 2 64 56', '298 2 71 57']",0
6dfd81e89.jpg,3,0,0,"['1175 170 12 14', '1169 2 46 162']",0
6e0729dc0.jpg,3,0,0,"['41 102 26 154', '579 0 18 256']",0
6e18bef6b.jpg,3,0,0,['1133 0 245 256'],0
6e1a98592.jpg,3,0,0,['693 1 28 253'],0
6e30a9e9f.jpg,3,0,0,"['1088 175 37 20', '1145 147 60 46', '942 133 131 67', '1000 166 34 12', '1115 129 39 20', '943 119 74 18', '1206 115 81 75', '1119 53 40 23', '1198 43 21 46', '1160 17 21 54', '873 11 81 236', '1337 1 25 135']",0
6e30e4696.jpg,3,0,0,"['1376 198 77 38', '1133 180 119 43', '1088 168 32 88', '1254 78 34 178', '1110 57 38 90', '20 43 40 210', '1133 13 88 32', '1330 12 38 244', '1036 3 35 253', '70 1 29 247']",0
6e34351b6.jpg,3,0,0,['814 1 14 220'],0
6e3f85bb9.jpg,3,0,0,['602 29 339 190'],0
6e441c3e9.jpg,3,0,0,"['951 174 43 56', '620 1 421 61']",0
6e4a1d647.jpg,1,"['1225 197 26 59', '554 136 24 38', '1256 132 21 42', '1122 35 15 50', '475 22 19 20']",0,0,0
6e4a7cca6.jpg,1,['732 1 33 238'],0,0,0
6e62ddf4e.jpg,1,['1062 31 54 192'],0,0,0
6e6b79dc4.jpg,"3, 4",0,0,"['1056 1 28 255', '498 0 18 256']","['298 210 32 42', '545 77 28 76', '1088 1 447 54', '853 1 191 166', '775 1 67 46', '319 1 27 78']"
6e6f0e760.jpg,3,0,0,"['1128 120 14 45', '1135 91 10 14', '1160 74 12 12', '1129 53 14 34', '1164 40 8 15', '1162 7 10 14']",0
6e6f1adb8.jpg,3,0,0,"['1185 4 27 252', '902 4 32 252']",0
6e71531ae.jpg,4,0,0,0,"['442 144 176 112', '1443 1 157 205']"
6e785e50c.jpg,3,0,0,['1235 0 34 256'],0
6e7bace88.jpg,3,0,0,['1002 0 94 256'],0
6e8878a30.jpg,3,0,0,"['1306 64 29 25', '1179 24 46 202']",0
6e994b366.jpg,3,0,0,"['1358 1 31 130', '676 1 22 222']",0
6e9963232.jpg,3,0,0,"['0 202 51 54', '78 196 89 60', '220 14 52 108', '126 1 85 113']",0
6e99aef86.jpg,3,0,0,['408 79 37 111'],0
6ea9f03a2.jpg,3,0,0,"['1257 1 22 254', '119 1 24 255', '1073 0 16 256', '774 0 18 256', '506 0 18 256', '164 0 19 256']",0
6eb148407.jpg,3,0,0,['200 136 39 51'],0
6eb2c9a9a.jpg,3,0,0,['1250 4 35 84'],0
6eb8690cd.jpg,1,['1476 141 45 60'],0,0,0
6ebc3df02.jpg,"3, 4",0,0,['551 145 65 84'],['1406 181 117 75']
6ec88b7f7.jpg,4,0,0,0,"['1015 38 290 202', '1465 9 132 189', '974 5 207 36']"
6ecfb9df5.jpg,3,0,0,"['0 151 1600 105', '2 24 1377 83']",0
6ed5cee50.jpg,3,0,0,"['1346 107 18 41', '1302 39 21 22', '1322 4 15 14', '1300 3 16 14', '1167 1 57 241']",0
6ed69f517.jpg,3,0,0,"['1261 174 30 33', '296 160 46 84', '1027 103 27 34', '294 95 27 42', '1215 79 25 35', '697 64 27 26']",0
6eda6852e.jpg,3,0,0,"['1265 40 17 216', '1155 0 23 256', '480 0 22 256', '144 0 22 256']",0
6ee81c40c.jpg,"3, 4",0,0,['63 110 795 146'],['920 50 100 98']
6eeaaa295.jpg,3,0,0,"['1037 2 346 253', '329 1 673 255']",0
6f0683e45.jpg,3,0,0,"['433 177 19 79', '494 138 22 117', '895 3 20 200', '591 1 53 252']",0
6f0cd5095.jpg,3,0,0,"['1067 66 112 29', '1 31 907 217', '1167 4 275 117']",0
6f2357894.jpg,3,0,0,"['1525 3 21 131', '1457 2 42 254']",0
6f26ba943.jpg,3,0,0,"['1224 22 35 34', '1031 13 36 37', '481 12 82 82', '270 2 59 50']",0
6f2c9e945.jpg,"3, 4",0,0,['572 205 101 45'],"['251 141 55 115', '331 129 136 127', '723 112 97 139', '612 112 35 71', '838 2 66 51', '309 1 84 97']"
6f405f1e3.jpg,3,0,0,"['218 245 54 11', '108 232 56 23', '271 216 59 40', '17 214 65 31', '661 212 115 38', '124 198 38 25', '199 197 40 20', '421 145 157 111']",0
6f4510634.jpg,3,0,0,"['883 88 14 121', '900 2 38 254', '236 0 28 256', '178 0 49 256']",0
6f45aa88d.jpg,3,0,0,['0 84 622 66'],0
6f46868d9.jpg,3,0,0,"['963 2 22 253', '1100 0 12 256']",0
6f490117c.jpg,3,0,0,"['1045 40 21 216', '1130 1 19 255', '831 1 19 201', '472 1 24 169', '774 0 18 256']",0
6f5080dd7.jpg,3,0,0,"['971 0 23 256', '782 0 15 256']",0
6f5299561.jpg,3,0,0,['653 0 18 256'],0
6f74d9e70.jpg,3,0,0,['7 119 160 137'],0
6f96a0814.jpg,2,0,['478 0 23 256'],0,0
6f998a931.jpg,3,0,0,['377 68 16 143'],0
6fa9e1d65.jpg,"3, 4",0,0,"['1303 117 18 53', '1300 77 23 24', '1513 37 5 67', '1462 3 8 225']","['1218 2 90 31', '1026 1 181 108']"
6fabaf589.jpg,3,0,0,"['1217 190 73 66', '1233 0 47 181']",0
6faf833c5.jpg,3,0,0,"['1308 1 47 58', '1172 1 68 250']",0
6fb878fef.jpg,1,"['455 130 19 43', '454 37 23 83']",0,0,0
6fc6a0964.jpg,3,0,0,['1 166 50 64'],0
6fcd94e33.jpg,2,0,"['1486 176 13 79', '1494 25 20 103']",0,0
6fcfab295.jpg,3,0,0,"['1274 1 17 229', '1031 0 17 256']",0
6fd1ed5aa.jpg,4,0,0,0,"['1491 137 54 108', '1468 73 32 45', '501 1 136 106']"
6fd6355e3.jpg,3,0,0,['1014 1 58 97'],0
6fd820bb6.jpg,"3, 4",0,0,"['1093 102 39 149', '1111 4 27 88', '891 3 66 251', '963 1 89 255', '1137 0 91 256']",['440 61 185 177']
6fdd5f4ac.jpg,3,0,0,['424 3 21 253'],0
6fdf2d1be.jpg,"2, 3",0,['914 1 34 180'],['51 51 30 96'],0
6fe50d73a.jpg,3,0,0,"['1250 33 136 223', '1449 16 99 240', '419 0 827 256']",0
6ff11b744.jpg,1,['1384 9 19 69'],0,0,0
6ff8d1e9c.jpg,3,0,0,"['1535 2 51 254', '302 0 47 256']",0
700209a95.jpg,4,0,0,0,"['104 109 77 61', '165 136 3 4', '748 98 284 154', '234 70 352 122']"
700de40a7.jpg,3,0,0,"['1502 165 16 91', '1433 141 25 76', '1441 4 18 67', '865 1 19 232', '1459 0 41 256']",0
7025a90c1.jpg,3,0,0,"['1359 2 9 71', '695 1 19 255']",0
70279ce5b.jpg,3,0,0,"['151 174 156 82', '1311 94 256 94', '0 12 162 161', '390 0 538 256']",0
702bf6ed3.jpg,3,0,0,"['1335 156 17 18', '1209 154 20 17', '1233 142 8 11', '1206 129 49 127', '1218 129 13 14', '1215 112 14 15']",0
703421ef2.jpg,3,0,0,['888 0 32 256'],0
7039151ef.jpg,3,0,0,"['1236 167 18 21', '1235 2 37 166']",0
7045c2a55.jpg,3,0,0,['1184 1 153 253'],0
7046618f6.jpg,1,"['752 175 20 34', '294 170 19 32', '714 136 27 26', '788 62 20 32', '643 55 21 42', '591 7 18 29']",0,0,0
70639811b.jpg,3,0,0,['636 3 22 251'],0
7063cb92d.jpg,3,0,0,"['1260 70 27 126', '860 68 22 109', '893 64 21 119', '947 32 24 157', '1236 2 18 119', '1142 1 20 183']",0
7068ee9f0.jpg,3,0,0,"['1306 186 33 49', '1294 65 62 74', '774 32 87 207']",0
707534bdb.jpg,3,0,0,['412 74 472 138'],0
70807c2c5.jpg,3,0,0,"['1346 4 36 252', '1154 1 118 255']",0
708756850.jpg,4,0,0,0,['905 143 116 112']
708b5813f.jpg,3,0,0,"['883 81 28 33', '1396 19 86 109']",0
708c66026.jpg,3,0,0,['1000 1 38 255'],0
7095ad89d.jpg,4,0,0,0,"['285 106 401 150', '210 1 137 123']"
7095dc41e.jpg,3,0,0,"['950 2 67 250', '630 0 24 256', '571 0 22 256', '471 0 21 256', '226 0 21 256', '117 0 23 256']",0
709ee2497.jpg,3,0,0,"['1191 65 138 191', '1389 64 211 192', '1055 62 40 191', '825 56 42 167', '573 2 31 254', '395 1 31 253']",0
70a1d1d39.jpg,4,0,0,0,"['358 108 87 51', '405 129 3 4', '406 126 3 4', '325 5 87 65']"
70a38928c.jpg,3,0,0,"['1261 221 21 35', '1255 135 22 30', '1257 68 23 50', '1250 1 46 68']",0
70a3c6b4d.jpg,3,0,0,"['1 95 1599 59', '1365 132 3 4', '1364 130 3 4']",0
70a644cb3.jpg,3,0,0,['302 0 94 256'],0
70b0fb0cd.jpg,3,0,0,['1146 0 15 256'],0
70be92f18.jpg,4,0,0,0,['1053 9 83 241']
70ce9b55b.jpg,3,0,0,"['1232 221 19 21', '1358 39 31 28', '1225 1 57 222']",0
70dd2c2f8.jpg,3,0,0,['1185 0 27 256'],0
70e4c95b6.jpg,3,0,0,"['1215 0 19 256', '1111 0 34 256']",0
711069458.jpg,3,0,0,"['663 130 100 83', '762 84 142 87', '947 54 87 87', '198 13 120 239', '6 3 57 250', '568 1 84 255']",0
711d59ca6.jpg,3,0,0,"['1304 223 20 31', '1296 133 49 78', '1167 126 51 130', '1307 82 39 42', '1322 63 9 8', '1300 38 11 13']",0
711e49f96.jpg,3,0,0,['666 0 31 256'],0
712f7df78.jpg,4,0,0,0,['419 49 227 141']
712faf067.jpg,3,0,0,"['55 241 165 15', '397 138 618 118', '734 178 6 4']",0
713e97c97.jpg,1,"['533 217 41 39', '433 158 39 46', '480 123 32 54', '544 97 37 54', '462 44 24 71', '376 37 42 60', '20 1 33 37']",0,0,0
713f8ef91.jpg,3,0,0,['1037 0 50 256'],0
714256911.jpg,"1, 3","['431 195 23 59', '518 29 26 61']",0,"['599 114 49 40', '808 101 140 87', '643 85 52 41']",0
7149874c8.jpg,3,0,0,['778 0 27 256'],0
7150719e7.jpg,3,0,0,"['1081 172 36 84', '816 1 54 31', '1080 0 23 21']",0
71553a0d8.jpg,"3, 4",0,0,['163 1 36 91'],"['1337 5 130 152', '681 1 202 128']"
715561f42.jpg,3,0,0,"['1126 2 97 254', '1035 0 81 256']",0
7155ea2e8.jpg,3,0,0,"['1109 2 27 254', '427 2 19 254']",0
7158531d8.jpg,3,0,0,['1037 0 171 256'],0
715a4faf3.jpg,3,0,0,"['424 3 23 253', '881 1 29 255', '971 0 22 256']",0
7168496a4.jpg,3,0,0,"['1111 9 24 247', '427 0 22 256']",0
718f6439c.jpg,3,0,0,"['675 149 73 107', '765 3 137 253', '1504 1 67 124', '1441 1 123 254', '1000 1 138 255']",0
719519f07.jpg,1,"['1224 199 30 56', '1416 184 24 32', '1201 170 25 24', '1274 145 25 47', '1171 117 26 42', '378 77 32 46', '1068 55 32 91', '313 20 28 73', '487 7 27 38']",0,0,0
71aec9cb8.jpg,4,0,0,0,"['315 108 27 28', '250 104 101 54', '237 8 174 56']"
71b1e90a5.jpg,4,0,0,0,"['235 95 92 112', '1215 74 132 166', '325 9 727 244']"
71b3a6858.jpg,2,0,"['1525 91 23 165', '1537 1 28 158']",0,0
71b815a2d.jpg,3,0,0,"['642 132 22 124', '381 2 20 254', '209 2 22 213']",0
71c2116d8.jpg,3,0,0,"['712 125 234 131', '466 111 27 36', '790 94 145 28', '217 50 20 206']",0
71ce72925.jpg,3,0,0,['671 1 21 253'],0
71d3b0598.jpg,3,0,0,"['397 39 773 176', '925 1 106 16']",0
71dd5a232.jpg,1,"['938 191 35 42', '965 1 35 189']",0,0,0
71e2bb12a.jpg,3,0,0,['442 1 45 242'],0
71e55c4e5.jpg,3,0,0,"['1200 65 73 191', '1333 0 80 256']",0
71efb042b.jpg,3,0,0,"['993 84 73 82', '502 2 24 253']",0
71f154968.jpg,3,0,0,['509 80 170 67'],0
71f2ce9ab.jpg,1,['1359 118 49 97'],0,0,0
71f687e7d.jpg,3,0,0,"['1269 57 22 199', '1159 2 25 254', '480 0 26 256']",0
71fd2d0cc.jpg,3,0,0,"['1101 216 7 16', '1099 5 9 208']",0
7202e52d8.jpg,1,"['1046 205 43 46', '928 192 25 27', '1050 113 31 82', '944 105 50 102', '1024 19 30 97']",0,0,0
720e3f026.jpg,3,0,0,['1173 1 33 131'],0
7210ffc2d.jpg,3,0,0,"['191 225 185 31', '856 90 48 166', '722 51 54 205', '901 28 37 228', '1097 6 42 216', '1155 1 75 255', '996 1 91 254', '1062 183 3 5', '1061 170 3 10', '928 1 46 252']",0
7220aba6c.jpg,3,0,0,['676 3 25 253'],0
722df0394.jpg,3,0,0,['626 3 27 253'],0
7232c2ceb.jpg,3,0,0,"['1291 57 16 199', '501 6 20 250', '1179 0 26 256']",0
7242fe32c.jpg,"3, 4",0,0,"['1317 2 32 141', '893 1 45 174', '628 1 41 79', '456 1 48 164']",['357 162 125 94']
7249ae1f4.jpg,3,0,0,"['1135 5 27 208', '562 4 23 174', '1225 3 34 157', '1088 0 28 256', '308 0 58 256']",0
724dd91a0.jpg,2,0,"['934 175 26 81', '958 81 13 137']",0,0
72613a1e3.jpg,3,0,0,"['1417 122 17 17', '1284 97 51 159', '1286 95 22 25', '1294 77 13 12']",0
726271bfe.jpg,3,0,0,"['1106 3 40 250', '1370 1 17 254', '896 0 38 256', '622 0 30 256', '505 0 41 256']",0
726cff75f.jpg,3,0,0,['1225 140 364 115'],0
72a7ff0db.jpg,"3, 4",0,0,['1441 1 46 252'],['263 11 239 245']
72aaba8ad.jpg,4,0,0,0,['525 121 291 132']
72b465391.jpg,1,['1442 119 21 137'],0,0,0
72bb7c7bc.jpg,2,0,['543 0 26 256'],0,0
72bd7d348.jpg,3,0,0,['1225 68 33 146'],0
72bebf035.jpg,1,"['237 109 23 33', '144 51 22 42', '224 1 39 36']",0,0,0
72c75d701.jpg,3,0,0,['1 47 1533 209'],0
72cbdf3c1.jpg,3,0,0,"['874 198 40 50', '713 5 106 65']",0
72d5da20f.jpg,3,0,0,"['1317 44 29 212', '71 0 24 256']",0
72df2d40d.jpg,3,0,0,"['1366 10 53 240', '1360 7 19 17', '1228 1 47 195']",0
72e49c314.jpg,3,0,0,"['1305 43 27 24', '1306 2 17 22', '1171 2 54 200']",0
73059a959.jpg,3,0,0,['1022 144 14 37'],0
73122f910.jpg,3,0,0,['525 2 37 193'],0
7329b8668.jpg,3,0,0,"['764 175 16 81', '662 157 15 99', '169 149 18 107', '434 107 45 149', '888 102 16 154', '575 70 28 186', '1170 0 17 256']",0
732bd67ee.jpg,1,['716 127 17 107'],0,0,0
73303e8a0.jpg,3,0,0,"['1043 59 43 197', '533 1 45 254']",0
733e36f26.jpg,3,0,0,['755 35 32 180'],0
73472d296.jpg,3,0,0,"['167 1 827 211', '636 113 6 4']",0
735d9afc3.jpg,3,0,0,"['608 0 33 256', '501 0 32 256']",0
7365300fe.jpg,3,0,0,"['1005 125 17 131', '1068 113 21 143', '456 71 23 185', '99 0 16 256']",0
736c09835.jpg,1,"['136 190 44 41', '368 185 26 50', '512 184 30 27', '1482 178 29 37', '1558 168 23 46', '520 129 27 45', '725 127 31 74', '411 91 23 41', '665 76 40 110', '1491 64 24 30', '309 40 22 29', '395 35 24 34', '624 9 40 67']",0,0,0
7378f1d94.jpg,3,0,0,"['976 112 40 59', '639 101 25 38', '987 21 44 40']",0
737ae5c95.jpg,4,0,0,0,"['887 225 42 29', '900 122 33 85', '859 114 29 88', '198 96 676 157', '865 65 30 43', '203 9 420 160', '520 3 328 198']"
738850f07.jpg,3,0,0,['1093 0 20 256'],0
7393b145f.jpg,3,0,0,"['1368 86 154 113', '790 79 311 90']",0
739a0aa20.jpg,2,0,['51 41 26 215'],0,0
739f32100.jpg,3,0,0,['829 0 37 256'],0
73a4c6d1f.jpg,1,['1374 153 33 57'],0,0,0
73afc8798.jpg,1,['882 0 15 256'],0,0,0
73bf92d94.jpg,3,0,0,"['186 1 575 255', '25 1 104 123']",0
73c295786.jpg,3,0,0,"['583 231 21 25', '892 180 54 58', '740 125 46 38']",0
73cdb1d89.jpg,3,0,0,"['257 4 29 252', '285 3 34 96']",0
73d04325d.jpg,3,0,0,"['582 5 56 208', '333 3 86 253', '524 2 39 254']",0
73d381ad2.jpg,1,"['1436 183 25 73', '1457 37 16 41']",0,0,0
73d4306c8.jpg,3,0,0,['624 1 165 43'],0
73d4dae19.jpg,"3, 4",0,0,"['947 208 5 43', '951 83 10 169', '900 68 11 107', '830 66 9 187', '908 5 7 76']","['263 117 144 111', '274 2 140 39']"
73d8f9fa7.jpg,3,0,0,"['0 15 352 41', '1028 1 266 231', '425 1 343 95']",0
73e1969d4.jpg,4,0,0,0,"['265 139 192 117', '877 114 259 142', '388 107 164 116', '496 1 328 183']"
73ebd716c.jpg,3,0,0,['512 165 68 55'],0
73f4fb776.jpg,3,0,0,"['693 106 41 64', '496 103 38 45', '1089 64 21 52']",0
7404322b0.jpg,3,0,0,"['1116 150 80 34', '649 145 149 47', '1207 137 113 38', '818 128 227 67']",0
74048991c.jpg,3,0,0,['1062 1 158 255'],0
740dac02b.jpg,3,0,0,['1035 0 22 256'],0
7410d4361.jpg,3,0,0,['775 183 161 64'],0
741265573.jpg,1,['962 47 33 92'],0,0,0
74131d9ff.jpg,3,0,0,['0 93 1595 68'],0
741a5c461.jpg,3,0,0,['1058 0 24 256'],0
7420f27c9.jpg,3,0,0,"['624 3 25 253', '1054 2 17 254']",0
7424ab9af.jpg,3,0,0,"['814 126 118 41', '659 94 162 87', '257 90 337 135']",0
7435bcc25.jpg,3,0,0,"['578 179 15 77', '396 178 19 78', '598 3 26 253', '23 3 19 253', '190 1 55 255', '130 1 62 254', '46 0 66 256']",0
74443f387.jpg,3,0,0,"['849 0 25 256', '713 0 30 256']",0
74472e481.jpg,3,0,0,"['1168 0 27 256', '607 0 19 256']",0
744c6de01.jpg,3,0,0,['237 64 264 125'],0
744c77e7d.jpg,3,0,0,"['1154 2 19 254', '1283 1 27 254', '679 1 31 254']",0
744e852d6.jpg,4,0,0,0,"['833 149 69 44', '1170 50 170 130']"
7454d922e.jpg,"3, 4",0,0,['1122 13 111 54'],['1336 184 64 67']
746417f50.jpg,3,0,0,['628 0 73 256'],0
74661f8d7.jpg,3,0,0,"['1345 154 11 102', '619 18 15 49', '658 13 16 56', '1055 2 21 127', '1184 1 38 114', '863 1 29 141', '822 1 27 105', '749 1 22 170', '555 1 19 71', '1407 0 18 256']",0
746863c8f.jpg,3,0,0,"['872 1 27 251', '1149 0 27 256']",0
7486d3e78.jpg,1,"['421 179 21 77', '421 68 33 66']",0,0,0
748dffce7.jpg,3,0,0,"['1127 134 59 107', '1176 96 12 21', '1163 2 20 121', '1325 1 22 42']",0
749407e33.jpg,3,0,0,"['61 80 38 44', '356 0 35 256']",0
74abdf1ef.jpg,3,0,0,"['257 3 22 253', '205 0 28 256']",0
74ac88f43.jpg,3,0,0,['1087 4 28 252'],0
74ae351dd.jpg,3,0,0,['698 4 29 250'],0
74aedfa3c.jpg,2,0,"['437 62 17 103', '461 1 17 198']",0,0
74b25b3a2.jpg,3,0,0,"['1201 4 23 252', '851 4 24 252']",0
74bb2c5ff.jpg,1,"['198 192 33 64', '467 147 20 34', '185 119 20 52', '428 75 26 25', '187 54 37 54', '624 1 30 23']",0,0,0
74bd73f6d.jpg,"3, 4",0,0,"['211 65 35 80', '259 1 690 140']","['1525 2 73 80', '950 1 211 255']"
74cd21b41.jpg,1,['753 189 41 65'],0,0,0
74d1cd5e3.jpg,2,0,['553 0 33 256'],0,0
74e593376.jpg,3,0,0,"['238 214 81 42', '721 9 153 43', '475 1 36 32', '175 1 63 238']",0
74fd247fc.jpg,4,0,0,0,['1488 132 51 124']
75070e973.jpg,4,0,0,0,"['122 183 108 70', '214 67 144 127', '0 5 131 131']"
751db247d.jpg,2,0,['434 103 20 153'],0,0
75361926d.jpg,4,0,0,0,['564 2 54 60']
7549c90b1.jpg,3,0,0,"['1242 94 63 119', '1410 0 32 256']",0
754c97c4e.jpg,3,0,0,"['1136 1 66 215', '1277 0 59 256']",0
756390c3a.jpg,3,0,0,"['1048 245 14 11', '1055 144 37 86', '1091 128 15 15', '1099 93 9 12', '1090 11 15 88', '1253 6 15 20']",0
756e03bd3.jpg,1,"['242 217 39 38', '532 206 28 37', '312 171 32 42', '249 166 23 39', '48 134 24 30', '235 72 21 49']",0,0,0
757577d91.jpg,1,['956 4 58 228'],0,0,0
75778a6a1.jpg,3,0,0,"['290 70 86 66', '945 21 78 68', '677 3 248 49']",0
75785b3eb.jpg,3,0,0,['1034 0 162 256'],0
7579146ed.jpg,2,0,['577 28 19 131'],0,0
757aa3828.jpg,3,0,0,"['1336 76 22 171', '1331 1 26 19']",0
7581cba15.jpg,4,0,0,0,"['1265 233 41 23', '1325 148 70 108', '1298 77 101 71']"
75878cb48.jpg,3,0,0,"['0 66 71 189', '1192 52 42 45']",0
758e655a8.jpg,3,0,0,"['1366 96 52 71', '151 29 31 227']",0
759075283.jpg,3,0,0,"['1127 241 77 15', '1469 220 99 36', '534 185 61 45', '1207 176 245 80', '981 125 105 69', '512 116 473 140', '604 246 3 4', '1102 109 183 73', '1365 105 90 95', '1515 101 82 90', '0 101 42 155', '1139 14 207 50', '1364 1 25 85', '590 0 302 94']",0
75970889c.jpg,3,0,0,"['207 124 301 132', '1402 1 139 51']",0
759b68ebd.jpg,3,0,0,['936 0 27 256'],0
75a2d7690.jpg,3,0,0,"['1078 113 23 143', '1177 4 17 158', '370 2 46 144', '503 1 27 253', '431 0 44 256']",0
75ab0593e.jpg,3,0,0,['1383 5 33 248'],0
75c6af69c.jpg,3,0,0,"['1247 94 15 162', '1134 4 23 252', '455 3 22 253']",0
75e1310cc.jpg,3,0,0,"['1159 4 122 216', '516 0 237 256']",0
75e84fb14.jpg,3,0,0,['616 4 26 252'],0
75ea4c672.jpg,3,0,0,"['1240 3 183 253', '479 2 160 252', '138 1 327 255']",0
75f92b24f.jpg,3,0,0,['707 1 15 252'],0
75fe9024a.jpg,3,0,0,"['387 119 948 137', '1386 114 178 142', '6 11 1440 245']",0
7604be5f3.jpg,3,0,0,"['799 137 6 119', '745 34 9 221', '927 22 10 210', '830 2 12 253']",0
76094e200.jpg,3,0,0,"['682 4 17 246', '1353 2 8 102']",0
76096b17b.jpg,1,['1378 26 36 166'],0,0,0
760bc3180.jpg,3,0,0,['1225 4 43 252'],0
7612f0d6c.jpg,3,0,0,['921 1 32 89'],0
76165cccc.jpg,3,0,0,"['1236 0 18 256', '1105 0 36 256', '860 0 27 256', '766 0 22 256']",0
7620c36fb.jpg,3,0,0,"['160 146 51 110', '0 2 324 163']",0
7626234a2.jpg,3,0,0,"['805 195 39 61', '819 108 47 86', '936 88 18 37', '0 86 127 162', '11 40 69 30']",0
762c16cc9.jpg,3,0,0,"['514 0 34 256', '443 0 32 256', '378 0 35 256']",0
763402396.jpg,3,0,0,"['938 66 233 159', '368 10 394 198']",0
763871334.jpg,3,0,0,"['978 0 22 256', '966 0 13 256', '939 0 19 256']",0
7638de35f.jpg,3,0,0,['853 0 28 256'],0
764275950.jpg,4,0,0,0,['1061 131 118 125']
764fa24b0.jpg,"3, 4",0,0,['629 1 200 59'],"['0 105 89 151', '35 1 248 136']"
76532309b.jpg,1,"['197 129 31 45', '1183 33 35 44']",0,0,0
765876b94.jpg,3,0,0,"['425 97 22 159', '320 76 28 180', '1132 1 51 173', '573 0 56 256', '501 0 33 256']",0
766438a3b.jpg,3,0,0,"['1215 195 21 61', '62 35 56 106', '762 31 22 141', '297 24 51 58', '667 13 21 227', '1515 1 66 64', '1424 1 67 87', '1375 1 40 76', '951 1 42 208', '840 1 25 170', '181 1 102 168']",0
7668b7312.jpg,3,0,0,"['539 48 116 208', '957 3 37 252', '1025 1 82 254', '718 0 211 256']",0
767b96d1a.jpg,3,0,0,"['654 0 56 256', '539 0 54 256']",0
768eff9be.jpg,1,['1264 94 16 45'],0,0,0
7690902ee.jpg,3,0,0,"['40 130 16 105', '372 103 29 92']",0
769fe56c3.jpg,3,0,0,"['363 24 68 64', '531 1 64 61']",0
76a390db7.jpg,3,0,0,"['1051 51 20 91', '1071 49 1 1', '1067 6 20 249']",0
76a7e1815.jpg,3,0,0,"['1334 1 265 64', '982 1 174 63', '628 1 176 74']",0
76aba363e.jpg,3,0,0,"['1075 111 20 145', '1168 52 23 204', '981 3 85 253', '797 0 51 256']",0
76adc6361.jpg,1,"['975 164 27 39', '131 122 17 21', '1008 101 28 50', '1361 47 18 59', '1003 41 27 27', '1408 34 20 39', '610 5 39 48']",0,0,0
76b119e36.jpg,3,0,0,"['507 47 24 209', '1180 0 26 256']",0
76bbd78b2.jpg,1,['1151 68 24 187'],0,0,0
76c165a4f.jpg,4,0,0,0,['405 24 323 139']
76c20b5af.jpg,3,0,0,"['570 166 98 26', '564 1 234 156']",0
76ff61cb4.jpg,3,0,0,"['330 2 114 254', '780 1 146 251', '1155 0 52 256', '617 0 77 256']",0
77064b126.jpg,3,0,0,"['410 118 22 138', '189 71 42 185', '1537 4 63 135', '1484 3 25 247', '1299 2 25 253', '1154 2 20 254', '990 0 109 256', '115 0 20 256']",0
772f0460a.jpg,3,0,0,"['1202 103 43 153', '1162 4 28 252', '883 0 32 256']",0
77343ffda.jpg,3,0,0,"['55 10 1127 163', '1306 1 49 41']",0
773948ca6.jpg,3,0,0,"['1317 10 17 16', '1190 8 17 16', '1184 2 50 204']",0
7740cc61d.jpg,4,0,0,0,"['737 152 48 25', '1505 85 91 120', '1102 70 49 49', '1189 42 304 71', '440 2 262 132']"
774400958.jpg,3,0,0,"['838 137 149 119', '537 0 430 256']",0
7749df027.jpg,1,"['519 135 25 58', '377 128 35 78', '351 64 23 51', '475 60 36 115', '438 56 34 78', '1238 39 25 22', '245 34 25 22', '378 25 57 53', '1307 1 25 37', '278 1 23 61']",0,0,0
776ed4605.jpg,2,0,['1515 2 20 139'],0,0
7773445b7.jpg,3,0,0,"['400 159 170 91', '801 116 309 75', '560 2 99 254', '296 1 91 255']",0
778bde2b8.jpg,3,0,0,"['870 212 357 44', '0 41 1595 162', '269 1 113 49']",0
778e817a9.jpg,3,0,0,['547 217 95 39'],0
77a4fe06f.jpg,3,0,0,"['956 0 24 256', '838 0 91 256']",0
77a545147.jpg,3,0,0,"['351 129 20 124', '359 121 9 15', '368 2 8 13']",0
77c387f3b.jpg,3,0,0,['676 0 62 256'],0
77c7c7966.jpg,3,0,0,['374 174 1181 82'],0
77dc1cea6.jpg,3,0,0,['385 44 21 212'],0
77df0ea49.jpg,3,0,0,"['801 1 16 246', '643 0 51 256']",0
77e1644b2.jpg,3,0,0,"['73 74 145 162', '722 2 246 254']",0
77e5c398e.jpg,"3, 4",0,0,"['1471 170 91 86', '921 7 29 63', '870 6 33 80', '623 2 39 133', '951 1 496 229', '393 1 21 63']","['148 165 60 91', '692 1 395 255']"
77e68176f.jpg,1,['487 148 27 67'],0,0,0
77ed43ae9.jpg,3,0,0,['972 5 535 251'],0
77f89ceee.jpg,3,0,0,['1016 3 29 252'],0
78045cb2f.jpg,3,0,0,"['1170 80 430 61', '708 34 536 40', '392 3 99 253']",0
7806aa75f.jpg,3,0,0,"['1465 2 23 254', '1275 2 26 254', '1498 0 29 256', '1386 0 32 256']",0
781542bfc.jpg,1,"['215 193 20 30', '502 112 29 32']",0,0,0
7827a1157.jpg,3,0,0,['1098 12 51 244'],0
782cfb1c5.jpg,3,0,0,['1223 4 27 252'],0
